event_date,broker_account_id,asset_id,event_type,quantity,price_original,gross_amount_original,currency,fx_to_usd,gross_amount_usd,fees_original,source_file,notes
2025-08-07,schwab_broker,SCHZ,buy,0.6444,23.23,14.97,USD,1.0,14.97,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-09-01,iol_broker,-,interest,0.0,0.0,0.29,USD,1.0,0.29,0.0,MovimientosHistoricos (1).xls,Mov ID: 62240131 | Cr&#233;dito | Inversion Argentina Dolares
2025-09-08,schwab_broker,SCHZ,fee,0.0,0.0,5.78,USD,1.0,5.78,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-09-08,schwab_broker,SCHZ,dividend,0.0,0.0,19.27,USD,1.0,19.27,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-09-08,schwab_broker,SCHZ,buy,0.574,23.5,13.49,USD,1.0,13.49,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-09-16,iol_broker,GOOGL,fee,0.0,0.0,21.2,ARS,0.000781,0.02,21.2,MovimientosHistoricos (1).xls,Mov ID: 144452780 | Pago de Dividendos(GOOGL) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-09-16,iol_broker,GOOGL,dividend,0.0,0.0,1.98,USD,1.0,1.98,0.0,MovimientosHistoricos (1).xls,Mov ID: 144452779 | Pago de Dividendos(GOOGL US$) | Inversion Argentina Dolares
2025-09-24,schwab_broker,XLE,buy,1.2128,91.0299,110.4,USD,1.0,110.4,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | ENERGY SELECT SECTOR SPDR ETF
2025-09-24,schwab_broker,XLE,dividend,0.0,0.0,157.71,USD,1.0,157.71,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | ENERGY SELECT SECTOR SPDR ETF
2025-09-24,schwab_broker,XLE,fee,0.0,0.0,47.31,USD,1.0,47.31,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | ENERGY SELECT SECTOR SPDR ETF
2025-09-25,iol_broker,XBI,dividend,0.0,0.0,0.1,USD,1.0,0.1,0.0,MovimientosHistoricos (1).xls,Mov ID: 145585741 | Pago de Dividendos(XBI) | Inversion Estados Unidos Dolares
2025-09-25,iol_broker,XLE,fee,0.0,0.0,23.21,ARS,0.000781,0.02,23.21,MovimientosHistoricos (1).xls,Mov ID: 145538897 | Pago de Dividendos(XLE) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-09-25,iol_broker,XLE,dividend,0.0,0.0,2.35,USD,1.0,2.35,0.0,MovimientosHistoricos (1).xls,Mov ID: 145538896 | Pago de Dividendos(XLE US$) | Inversion Argentina Dolares
2025-09-29,schwab_broker,SCHB,fee,0.0,0.0,19.76,USD,1.0,19.76,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US BROAD MARKET ETF
2025-09-29,schwab_broker,SCHB,dividend,0.0,0.0,65.88,USD,1.0,65.88,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US BROAD MARKET ETF
2025-09-29,schwab_broker,SCHB,buy,1.8009,25.61,46.12,USD,1.0,46.12,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US BROAD MARKET ETF
2025-09-30,schwab_broker,SCHB,buy,390.0,25.5786,9975.67,USD,1.0,9975.67,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Buy | SCHWAB US BROAD MARKET ETF
2025-09-30,schwab_broker,-,deposit,0.0,0.0,10000.0,USD,1.0,10000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr BANK OF AMERICA, N | Original Date: 10/01/2025 as of 09/30/2025"
2025-10-01,iol_broker,-,interest,0.0,0.0,0.28,USD,1.0,0.28,0.0,MovimientosHistoricos (1).xls,Mov ID: 63368385 | Cr&#233;dito | Inversion Argentina Dolares
2025-10-01,schwab_broker,-,withdrawal,0.0,0.0,10000.0,USD,1.0,10000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Adj | Tfr BANK OF AMERICA, N | Original Date: 10/03/2025 as of 10/01/2025"
2025-10-03,schwab_broker,-,deposit,0.0,0.0,1000.0,USD,1.0,1000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr BANK OF AMERICA, N | Original Date: 10/06/2025 as of 10/03/2025"
2025-10-06,schwab_broker,-,withdrawal,0.0,0.0,1000.0,USD,1.0,1000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Adj | Tfr BANK OF AMERICA, N | Original Date: 10/08/2025 as of 10/06/2025"
2025-10-07,schwab_broker,SCHZ,dividend,0.0,0.0,19.78,USD,1.0,19.78,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-10-07,schwab_broker,SCHZ,fee,0.0,0.0,5.93,USD,1.0,5.93,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-10-07,schwab_broker,SCHZ,buy,0.5914,23.42,13.85,USD,1.0,13.85,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-10-09,schwab_broker,-,deposit,0.0,0.0,10000.0,USD,1.0,10000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr Bank of America, N, GERMAN HIDALGO Y | Original Date: 10/10/2025 as of 10/09/2025"
2025-10-14,schwab_broker,SCHF,buy,430.0,23.07,9920.1,USD,1.0,9920.1,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Buy | SCHWAB INTERNATIONAL EQUITY ETF
2025-10-14,schwab_broker,-,deposit,0.0,0.0,10000.0,USD,1.0,10000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr BANK OF AMERICA, N, GERMAN HIDALGO Y | Original Date: 10/15/2025 as of 10/14/2025"
2025-10-31,schwab_broker,SPY,dividend,0.0,0.0,76.91,USD,1.0,76.91,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Cash Dividend | SPDR S&P ...500 ETF
2025-10-31,schwab_broker,SPY,fee,0.0,0.0,23.07,USD,1.0,23.07,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SPDR S&P ...500 ETF
2025-10-31,schwab_broker,SCHB,buy,190.0,26.36,5008.4,USD,1.0,5008.4,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Buy | SCHWAB US BROAD MARKET ETF
2025-10-31,schwab_broker,-,deposit,0.0,0.0,5000.0,USD,1.0,5000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr BANK OF AMERICA, N, GERMAN HIDALGO Y | Original Date: 11/03/2025 as of 10/31/2025"
2025-11-01,iol_broker,-,interest,0.0,0.0,0.3,USD,1.0,0.3,0.0,MovimientosHistoricos (1).xls,Mov ID: 64828222 | Cr&#233;dito | Inversion Argentina Dolares
2025-11-03,iol_broker,SPY,dividend,0.0,0.0,27.25,USD,1.0,27.25,0.23,MovimientosHistoricos (1).xls,Mov ID: 150782801 | Pago de Dividendos(SPY) | Inversion Estados Unidos Dolares
2025-11-03,iol_broker,SPY,fee,0.0,0.0,89.84,ARS,0.000725,0.07,89.84,MovimientosHistoricos (1).xls,Mov ID: 150561383 | Pago de Dividendos(SPY) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-11-03,iol_broker,SPY,dividend,0.0,0.0,8.39,USD,1.0,8.39,0.0,MovimientosHistoricos (1).xls,Mov ID: 150561382 | Pago de Dividendos(SPY US$) | Inversion Argentina Dolares
2025-11-07,schwab_broker,SCHZ,dividend,0.0,0.0,21.53,USD,1.0,21.53,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-11-07,schwab_broker,SCHZ,fee,0.0,0.0,6.46,USD,1.0,6.46,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-11-07,schwab_broker,SCHZ,buy,0.6426,23.45,15.07,USD,1.0,15.07,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-11-21,schwab_broker,-,deposit,0.0,0.0,5000.0,USD,1.0,5000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr BANK OF AMERICA, N, GERMAN HIDALGO Y | Original Date: 11/24/2025 as of 11/21/2025"
2025-11-26,schwab_broker,-,interest,0.0,0.0,0.02,USD,1.0,0.02,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Credit Interest | SCHWAB1 INT 10/30-11/25
2025-12-01,iol_broker,-,interest,0.0,0.0,0.3,USD,1.0,0.3,0.0,MovimientosHistoricos (1).xls,Mov ID: 65793406 | Cr&#233;dito | Inversion Argentina Dolares
2025-12-04,schwab_broker,XLE,dividend,0.0,0.0,38.91,USD,1.0,38.91,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Cash In Lieu | STATE STRET ENRGY SLECT SEC SPDR ETF | Original Date: 12/08/2025 as of 12/04/2025
2025-12-04,schwab_broker,XLE,stock_split,211.0,46.11,0.0,USD,1.0,0.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Stock Split | STATE STRET ENRGY SLECT SEC SPDR ETF | Original Date: 12/05/2025 as of 12/04/2025
2025-12-05,schwab_broker,SCHZ,fee,0.0,0.0,5.65,USD,1.0,5.65,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-12-05,schwab_broker,SCHZ,dividend,0.0,0.0,18.82,USD,1.0,18.82,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-12-05,schwab_broker,SCHZ,buy,0.5621,23.43,13.17,USD,1.0,13.17,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-12-10,iol_broker,XLE,dividend,0.0,0.0,0.0,ARS,0.000725,0.0,0.0,MovimientosHistoricos (1).xls,Mov ID: 154885785 | Pago de Dividendos(XLE) | Inversion Argentina Pesos
2025-12-15,schwab_broker,SCHB,buy,3.2177,26.23,84.4,USD,1.0,84.4,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US BROAD MARKET ETF
2025-12-15,schwab_broker,SCHB,fee,0.0,0.0,36.17,USD,1.0,36.17,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US BROAD MARKET ETF
2025-12-15,schwab_broker,SCHB,dividend,0.0,0.0,120.57,USD,1.0,120.57,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US BROAD MARKET ETF
2025-12-16,iol_broker,GOOGL,fee,0.0,0.0,21.27,ARS,0.000725,0.02,21.27,MovimientosHistoricos (1).xls,Mov ID: 155678997 | Pago de Dividendos(GOOGL) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-12-16,iol_broker,GOOGL,dividend,0.0,0.0,1.98,USD,1.0,1.98,0.0,MovimientosHistoricos (1).xls,Mov ID: 155678996 | Pago de Dividendos(GOOGL US$) | Inversion Argentina Dolares
2025-12-16,schwab_broker,SCHF,fee,0.0,0.0,274.28,USD,1.0,274.28,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB INTERNATIONAL EQUITY ETF
2025-12-16,schwab_broker,SCHF,dividend,0.0,0.0,914.27,USD,1.0,914.27,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB INTERNATIONAL EQUITY ETF
2025-12-16,schwab_broker,SCHF,buy,26.9356,23.76,639.99,USD,1.0,639.99,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB INTERNATIONAL EQUITY ETF
2025-12-24,schwab_broker,XLE,fee,0.0,0.0,47.32,USD,1.0,47.32,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | STATE STRET ENRGY SLECT SEC SPDR ETF
2025-12-24,schwab_broker,XLE,dividend,0.0,0.0,157.73,USD,1.0,157.73,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | STATE STRET ENRGY SLECT SEC SPDR ETF
2025-12-24,schwab_broker,XLE,buy,2.4806,44.5097,110.41,USD,1.0,110.41,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | STATE STRET ENRGY SLECT SEC SPDR ETF
2025-12-26,iol_broker,XBI,dividend,0.0,0.0,1.61,USD,1.0,1.61,0.01,MovimientosHistoricos (1).xls,Mov ID: 157111458 | Pago de Dividendos(XBI) | Inversion Estados Unidos Dolares
2025-12-26,schwab_broker,SCHZ,fee,0.0,0.0,5.93,USD,1.0,5.93,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2025-12-26,schwab_broker,SCHZ,dividend,0.0,0.0,19.76,USD,1.0,19.76,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2025-12-26,schwab_broker,SCHZ,buy,0.5903,23.43,13.83,USD,1.0,13.83,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2025-12-29,iol_broker,XLE,fee,0.0,0.0,0.61,ARS,0.000725,0.0,0.61,MovimientosHistoricos (1).xls,Mov ID: 157199713 | Pago de Dividendos(XLE) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2025-12-29,iol_broker,XLE,dividend,0.0,0.0,2.34,USD,1.0,2.34,0.0,MovimientosHistoricos (1).xls,Mov ID: 157199712 | Pago de Dividendos(XLE US$) | Inversion Argentina Dolares
2025-12-30,schwab_broker,-,interest,0.0,0.0,0.15,USD,1.0,0.15,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Credit Interest | SCHWAB1 INT 11/26-12/29
2025-12-30,schwab_broker,-,fee,0.0,0.0,0.04,USD,1.0,0.04,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB1 INT 11/26-12/29
2026-01-01,iol_broker,-,interest,0.0,0.0,0.32,USD,1.0,0.32,0.0,MovimientosHistoricos (1).xls,Mov ID: 66862060 | Cr&#233;dito | Inversion Argentina Dolares
2026-01-05,schwab_broker,SCHB,buy,190.0,26.5361,5041.86,USD,1.0,5041.86,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Buy | SCHWAB US BROAD MARKET ETF
2026-01-05,schwab_broker,SCHF,buy,195.0,24.595,4796.03,USD,1.0,4796.03,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Buy | SCHWAB INTERNATIONAL EQUITY ETF
2026-01-05,schwab_broker,-,deposit,0.0,0.0,5000.0,USD,1.0,5000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr BANK OF AMERICA, N, GERMAN HIDALGO Y | Original Date: 01/06/2026 as of 01/05/2026"
2026-01-30,schwab_broker,SPY,dividend,0.0,0.0,83.72,USD,1.0,83.72,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Pr Yr Cash Div | STATE STREET SPDR S&P ...500 TRUST ETF
2026-01-30,schwab_broker,SPY,fee,0.0,0.0,25.12,USD,1.0,25.12,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Pr Yr NRA Tax | STATE STREET SPDR S&P ...500 TRUST ETF
2026-02-01,iol_broker,-,interest,0.0,0.0,0.32,USD,1.0,0.32,0.0,MovimientosHistoricos (1).xls,Mov ID: 68164555 | Cr&#233;dito | Inversion Argentina Dolares
2026-02-02,iol_broker,SPY,dividend,0.0,0.0,29.65,USD,1.0,29.65,0.25,MovimientosHistoricos (1).xls,Mov ID: 162211633 | Pago de Dividendos(SPY) | Inversion Estados Unidos Dolares
2026-02-03,iol_broker,SPY,fee,0.0,0.0,687.84,ARS,0.000704,0.48,687.84,MovimientosHistoricos (1).xls,Mov ID: 162539564 | Pago de Dividendos(SPY) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2026-02-03,iol_broker,SPY,dividend,0.0,0.0,9.13,USD,1.0,9.13,0.0,MovimientosHistoricos (1).xls,Mov ID: 162539563 | Pago de Dividendos(SPY US$) | Inversion Argentina Dolares
2026-02-06,schwab_broker,SCHZ,fee,0.0,0.0,6.56,USD,1.0,6.56,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB US AGGREGATE BONDETF
2026-02-06,schwab_broker,SCHZ,dividend,0.0,0.0,21.87,USD,1.0,21.87,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB US AGGREGATE BONDETF
2026-02-06,schwab_broker,SCHZ,buy,0.6543,23.4,15.31,USD,1.0,15.31,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB US AGGREGATE BONDETF
2026-03-01,iol_broker,-,interest,0.0,0.0,0.3,USD,1.0,0.3,0.0,MovimientosHistoricos (1).xls,Mov ID: 69143886 | Cr&#233;dito | Inversion Argentina Dolares
2026-03-06,schwab_broker,SCHZ,buy,0.5962,23.38,13.94,USD,1.0,13.94,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB U.S. AGGREGATE BOND ETF
2026-03-06,schwab_broker,SCHZ,dividend,0.0,0.0,19.91,USD,1.0,19.91,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB U.S. AGGREGATE BOND ETF
2026-03-06,schwab_broker,SCHZ,fee,0.0,0.0,5.97,USD,1.0,5.97,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB U.S. AGGREGATE BOND ETF
2026-03-10,schwab_broker,SCHB,buy,210.0,26.0899,5478.88,USD,1.0,5478.88,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Buy | SCHWAB U.S. BROAD MARKETETF
2026-03-10,schwab_broker,-,deposit,0.0,0.0,5000.0,USD,1.0,5000.0,0.0,Individual_XXX938_Transactions_20260916-111746.csv,"Action: MoneyLink Transfer | Tfr BANK OF AMERICA, N, GERMAN HIDALGO Y | Original Date: 03/11/2026 as of 03/10/2026"
2026-03-17,iol_broker,GOOGL,fee,0.0,0.0,20.41,ARS,0.000704,0.01,20.41,MovimientosHistoricos (1).xls,Mov ID: 167550269 | Pago de Dividendos(GOOGL) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2026-03-17,iol_broker,GOOGL,dividend,0.0,0.0,1.98,USD,1.0,1.98,0.0,MovimientosHistoricos (1).xls,Mov ID: 167550268 | Pago de Dividendos(GOOGL US$) | Inversion Argentina Dolares
2026-03-25,schwab_broker,XLE,dividend,0.0,0.0,163.83,USD,1.0,163.83,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | STATE STREET ENERGY SELECT SECTOR SPDR ETF
2026-03-25,schwab_broker,XLE,fee,0.0,0.0,49.15,USD,1.0,49.15,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | STATE STREET ENERGY SELECT SECTOR SPDR ETF
2026-03-25,schwab_broker,XLE,buy,1.8856,60.819,114.68,USD,1.0,114.68,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | STATE STREET ENERGY SELECT SECTOR SPDR ETF
2026-03-30,schwab_broker,SCHB,fee,0.0,0.0,38.86,USD,1.0,38.86,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB U.S. BROAD MARKETETF
2026-03-30,schwab_broker,SCHB,dividend,0.0,0.0,129.52,USD,1.0,129.52,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB U.S. BROAD MARKETETF
2026-03-30,schwab_broker,SCHB,buy,3.6932,24.5475,90.66,USD,1.0,90.66,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB U.S. BROAD MARKETETF
2026-04-01,iol_broker,-,interest,0.0,0.0,0.34,USD,1.0,0.34,0.0,MovimientosHistoricos (1).xls,Mov ID: 70186966 | Cr&#233;dito | Inversion Argentina Dolares
2026-04-07,iol_broker,XLE,fee,0.0,0.0,176.09,ARS,0.000704,0.12,176.09,MovimientosHistoricos (1).xls,Mov ID: 169858642 | Pago de Dividendos(XLE) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2026-04-07,iol_broker,XLE,dividend,0.0,0.0,2.42,USD,1.0,2.42,0.0,MovimientosHistoricos (1).xls,Mov ID: 169858641 | Pago de Dividendos(XLE US$) | Inversion Argentina Dolares
2026-04-08,schwab_broker,SCHZ,buy,0.6097,23.29,14.2,USD,1.0,14.2,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB U.S. AGGREGATE BOND ETF
2026-04-08,schwab_broker,SCHZ,fee,0.0,0.0,6.09,USD,1.0,6.09,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB U.S. AGGREGATE BOND ETF
2026-04-08,schwab_broker,SCHZ,dividend,0.0,0.0,20.29,USD,1.0,20.29,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB U.S. AGGREGATE BOND ETF
2026-04-30,iol_broker,SPY,fee,0.0,0.0,598.87,ARS,0.000676,0.4,598.87,MovimientosHistoricos (1).xls,Mov ID: 172442685 | Pago de Dividendos(SPY) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2026-04-30,iol_broker,SPY,dividend,0.0,0.0,8.23,USD,1.0,8.23,0.0,MovimientosHistoricos (1).xls,Mov ID: 172442684 | Pago de Dividendos(SPY US$) | Inversion Argentina Dolares
2026-04-30,schwab_broker,SPY,dividend,0.0,0.0,75.47,USD,1.0,75.47,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Cash Dividend | STATE STREET SPDR S&P ...500 ETF TRUST
2026-04-30,schwab_broker,SPY,fee,0.0,0.0,22.64,USD,1.0,22.64,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | STATE STREET SPDR S&P ...500 ETF TRUST
2026-05-01,iol_broker,-,interest,0.0,0.0,0.25,USD,1.0,0.25,0.0,MovimientosHistoricos (1).xls,Mov ID: 71166841 | Cr&#233;dito | Inversion Argentina Dolares
2026-05-04,iol_broker,SPY,dividend,0.0,0.0,26.73,USD,1.0,26.73,0.23,MovimientosHistoricos (1).xls,Mov ID: 172598964 | Pago de Dividendos(SPY) | Inversion Estados Unidos Dolares
2026-05-07,schwab_broker,SCHZ,fee,0.0,0.0,6.12,USD,1.0,6.12,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB U.S. AGGREGATE BOND ETF
2026-05-07,schwab_broker,SCHZ,dividend,0.0,0.0,20.39,USD,1.0,20.39,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB U.S. AGGREGATE BOND ETF
2026-05-07,schwab_broker,SCHZ,buy,0.6148,23.21,14.27,USD,1.0,14.27,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB U.S. AGGREGATE BOND ETF
2026-06-01,iol_broker,SPY,dividend,0.0,0.0,0.0,ARS,0.000676,0.0,0.0,MovimientosHistoricos (1).xls,Mov ID: 175616514 | Pago de Dividendos(SPY) | Inversion Argentina Pesos
2026-06-01,iol_broker,-,interest,0.0,0.0,0.23,USD,1.0,0.23,0.0,MovimientosHistoricos (1).xls,Mov ID: 72061304 | Cr&#233;dito | Inversion Argentina Dolares
2026-06-05,schwab_broker,SCHZ,fee,0.0,0.0,6.3,USD,1.0,6.3,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB U.S. AGGREGATE BOND ETF
2026-06-05,schwab_broker,SCHZ,dividend,0.0,0.0,21.01,USD,1.0,21.01,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB U.S. AGGREGATE BOND ETF
2026-06-05,schwab_broker,SCHZ,buy,0.6398,22.99,14.71,USD,1.0,14.71,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | SCHWAB U.S. AGGREGATE BOND ETF
2026-06-17,iol_broker,GOOGL,fee,0.0,0.0,21.97,ARS,0.000676,0.01,21.97,MovimientosHistoricos (1).xls,Mov ID: 177966031 | Pago de Dividendos(GOOGL) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2026-06-17,iol_broker,GOOGL,dividend,0.0,0.0,2.08,USD,1.0,2.08,0.0,MovimientosHistoricos (1).xls,Mov ID: 177966030 | Pago de Dividendos(GOOGL US$) | Inversion Argentina Dolares
2026-06-24,schwab_broker,XLE,buy,2.1555,53.3978,115.1,USD,1.0,115.1,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Shares | STATE STREET ENERGY SELECT SECTOR SPDR ETF
2026-06-24,schwab_broker,XLE,fee,0.0,0.0,49.33,USD,1.0,49.33,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | STATE STREET ENERGY SELECT SECTOR SPDR ETF
2026-06-24,schwab_broker,XLE,dividend,0.0,0.0,164.43,USD,1.0,164.43,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | STATE STREET ENERGY SELECT SECTOR SPDR ETF
2026-06-25,iol_broker,XBI,dividend,0.0,0.0,0.55,USD,1.0,0.55,0.0,MovimientosHistoricos (1).xls,Mov ID: 178976636 | Pago de Dividendos(XBI) | Inversion Estados Unidos Dolares
2026-06-25,iol_broker,XLE,fee,0.0,0.0,186.05,ARS,0.000676,0.13,186.05,MovimientosHistoricos (1).xls,Mov ID: 178932535 | Pago de Dividendos(XLE) | Inversion Argentina Pesos | Retención impositiva / deducción dividendo
2026-06-25,iol_broker,XLE,dividend,0.0,0.0,2.42,USD,1.0,2.42,0.0,MovimientosHistoricos (1).xls,Mov ID: 178932534 | Pago de Dividendos(XLE US$) | Inversion Argentina Dolares
2026-06-29,schwab_broker,SCHB,fee,0.0,0.0,42.37,USD,1.0,42.37,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB U.S. BROAD MARKETETF
2026-06-29,schwab_broker,SCHB,dividend,0.0,0.0,141.22,USD,1.0,141.22,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: Reinvest Dividend | SCHWAB U.S. BROAD MARKETETF
2026-06-29,schwab_broker,SCHF,fee,0.0,0.0,77.74,USD,1.0,77.74,0.0,Individual_XXX938_Transactions_20260916-111746.csv,Action: NRA Tax Adj | SCHWAB INTERNATIONAL EQUITY ETF
